Datum;Uhrzeit;Deutschland/Österreich/Luxemburg[Euro/MWh];Dänemark 1[Euro/MWh];Dänemark 2[Euro/MWh];Frankreich[Euro/MWh];Italien (Nord)[Euro/MWh];Niederlande[Euro/MWh];Polen[Euro/MWh];Schweden 4[Euro/MWh];Schweiz[Euro/MWh];Slowenien[Euro/MWh];Tschechien[Euro/MWh];Ungarn[Euro/MWh]
11.01.2015;19:00;14,88;14,88;28,9;42;58,71;42;33,83;28,9;44,33;58,71;21;65,69
11.01.2015;20:00;9,63;9,63;28,57;36,08;55,6;36,08;30,34;28,57;42,93;54,16;16;60,93
11.01.2015;21:00;9,29;9,29;28,16;31,8;49,21;34,06;28,16;28,16;43,04;49,21;7,9;52,01
11.01.2015;22:00;10,18;10,18;27,98;33;45,01;33;-;27,98;41,98;44;9,5;45,06
11.01.2015;23:00;-2;0,12;27,64;32,19;38,96;32,19;-;27,64;38,7;38,96;0,5;35,08
12.01.2015;00:00;9,3;9,3;28,47;27,59;33,78;27,59;-;28,47;28,08;23;1,65;1,65
12.01.2015;01:00;2,87;2,87;28,1;26,81;28,3;26,81;-;28,1;25,06;6;1;1
12.01.2015;02:00;0,09;0,09;27,95;25,75;22,08;25,75;-;27,95;19,66;3,36;0,01;0,22
12.01.2015;03:00;0,26;0,1;28,07;17,86;19,8;25,77;-;28,07;14,67;3,2;0;0,45
12.01.2015;04:00;2,83;0,07;28,48;15,16;25;19,91;-;28,48;23,45;15,73;1,2;13,14
12.01.2015;05:00;10,4;0,11;27,83;19,84;33,62;19,84;-;27,83;36,37;33;9,5;41,32
12.01.2015;06:00;20,03;10,05;29,53;33,98;48,07;33,98;33,46;29,53;45,86;48,07;23;45,07
12.01.2015;07:00;44,95;17,03;34,59;45,51;55,23;45,51;34,59;34,59;47,95;55,23;38;48,79
12.01.2015;08:00;44,92;17,92;34,63;48,06;65;45,54;37,69;34,63;47,72;65;34;58,06
12.01.2015;09:00;36,33;17,66;34,03;46,2;61,28;46,2;41,11;34,03;47,17;61,28;32,5;52,08
12.01.2015;10:00;30,41;17,66;30,84;45;54,28;45;41,11;30,84;46,34;54,28;32,2;45,45
12.01.2015;11:00;30,07;17,41;30,07;45,38;53,36;45,38;41,29;30,07;46,82;53,36;32,8;45,45
12.01.2015;12:00;29,33;15,43;29,33;42,49;47,88;42,49;41,31;29,33;45,18;47,88;31,6;45
12.01.2015;13:00;29,39;14,59;29,39;41,53;48,36;41,53;41,49;29,39;43,92;48,36;31,2;45,03
12.01.2015;14:00;28,98;6,63;28,98;36,31;52,69;39;41,13;28,98;44,86;52,69;31,11;45,89
12.01.2015;15:00;29,49;0,15;29,49;32,37;57,35;39;41,14;29,49;45;57,35;32;49,9
12.01.2015;16:00;28,99;15,63;29,7;33,53;59,21;39,94;46,8;29,7;45,8;59,21;32;55,03
12.01.2015;17:00;34,41;18,34;30,25;41,31;61,82;48;46,81;30,25;43,32;61,82;36,9;56,89
12.01.2015;18:00;31,69;17,86;29,97;47,89;59,8;47,89;42,4;29,97;46,95;59,8;35,83;53,16
12.01.2015;19:00;29,59;16,78;28,93;48,42;55,5;47,44;42,34;28,93;46,42;55,5;34,4;48,79
12.01.2015;20:00;27,61;15,68;28,26;41,89;51,7;41,89;41,2;28,26;42,68;51,7;31,4;45,92
12.01.2015;21:00;15,55;13,91;27,8;35,24;51,52;37,88;32,7;27,8;43,97;51,52;27,3;45,03
12.01.2015;22:00;14,91;14,91;27,63;37,44;48,93;37,44;31,04;27,63;45,27;48,93;23,95;46
12.01.2015;23:00;9,1;9,1;9,1;35;45,74;35;26,4;26,4;41,93;39,62;14;45,01
13.01.2015;00:00;9,27;9,27;9,27;33,04;44,2;33,04;-;28,12;40,88;27,82;14,92;35,09
13.01.2015;01:00;10,42;10,42;10,42;26,56;41,53;26,56;-;27,91;37,99;21,9;13,29;30,97
13.01.2015;02:00;11,16;11,16;11,16;26,29;40,78;26,29;-;27,87;37,02;17,75;12,06;30,97
13.01.2015;03:00;10,71;15,9;28,02;17,44;40,29;25,04;-;28,02;36,57;18;11,24;30,97
13.01.2015;04:00;11,26;17,81;28,95;11,26;41,53;24,99;-;28,95;36,54;22,6;12,11;32,97
13.01.2015;05:00;11,69;19,92;29,88;22,29;46,59;25,39;-;29,88;41;30;15,35;39,88
13.01.2015;06:00;21,05;21,05;31,84;33,78;51,54;33,78;31,84;31,84;43,92;42,97;25,48;45,89
13.01.2015;07:00;32,37;32,37;35,04;44,94;57,03;44,94;35,04;35,04;47,97;56,99;38,37;53,24
13.01.2015;08:00;34,21;32,28;35,65;49,04;69,16;49,04;35,65;35,65;48,6;64;36,97;57,25
13.01.2015;09:00;28,47;28,47;34,95;49,64;64,97;49,64;35,51;34,95;48,05;62;33;59,71
13.01.2015;10:00;26,07;26,07;34,87;48,1;59,95;55,95;35,51;34,87;46,92;57,39;28,95;55,25
13.01.2015;11:00;23,74;25,22;34,5;46,95;55,39;60,01;35,48;34,5;46,91;55,39;28,6;53,47
13.01.2015;12:00;23,73;25,25;33,87;46,04;49,44;46,04;35,74;33,87;46,23;49,44;29;49,58
13.01.2015;13:00;23,76;24,91;33,82;43,38;49,04;49,74;36;33,82;46,94;49,04;29,3;52,54
13.01.2015;14:00;25,62;25,62;34,3;36,48;53,16;44,89;35,43;34,3;46,9;52,06;30,41;53,24
13.01.2015;15:00;28,91;28,91;34,76;33,05;57,81;47,93;35,5;34,76;46,07;55,25;32,47;50,35
13.01.2015;16:00;34,13;26,98;36,61;34,13;60,21;46,98;39,91;36,61;46,63;60,21;35,21;59,71
13.01.2015;17:00;42,16;27,12;42,16;43,03;64,49;54,94;42,16;42,16;45,98;64,49;41,9;65,01
13.01.2015;18:00;41,99;26,98;41,99;49,22;62,08;49,22;41,99;41,99;47,98;62,08;41,6;59,34
13.01.2015;19:00;37,91;26,87;37,75;46,38;57,3;44,6;38,63;37,75;47,01;57,3;37,86;49,88
13.01.2015;20:00;31,41;26,68;31,57;42,44;51,56;42,44;34,99;31,57;42,98;51,56;33,6;46,66
13.01.2015;21:00;29,91;26,42;30,77;33,36;50,02;34,06;30,86;30,77;43,3;50,02;30,08;45,05
13.01.2015;22:00;27,02;27,02;29,86;33,97;49,37;33,97;29,86;29,86;44,3;45,04;27,49;48,04
13.01.2015;23:00;18,36;18,36;28,64;31,39;48,47;31,39;-;28,64;37,92;40;22,84;39,43
14.01.2015;00:00;13,25;16,06;16,06;34,58;42,78;34,58;-;27,67;42,01;32;19,4;30,99
14.01.2015;01:00;15,02;15,02;15,02;29,67;39;29,67;-;26;40,04;30;18,4;33,27
14.01.2015;02:00;11,99;11,99;11,99;27,49;38;27,49;-;25,75;39,15;28;16,4;30,99
14.01.2015;03:00;13,68;13,68;13,68;21,3;38;26,13;-;25,76;39,58;28;14,9;30,99
14.01.2015;04:00;13,91;13,91;13,91;15,59;40,21;25,98;-;26,08;39,57;29;15,3;32,08
14.01.2015;05:00;16,26;16,26;16,26;18,9;43,53;28,45;-;27,51;42;36;19,53;44,14
14.01.2015;06:00;27,32;27,32;28,08;34,78;47,92;34,78;31,35;28,69;44,62;47;28,07;50,94
14.01.2015;07:00;31,62;30,86;30,86;48;54,56;48;34,98;30,86;46,93;54,56;38,9;60,42
14.01.2015;08:00;34,74;28,92;32,52;47,79;64,42;47,79;35,95;32,52;49,97;64,42;39,7;60,42
14.01.2015;09:00;32,41;28,76;31,63;48,14;59,99;48,14;36,02;31,63;49,94;59,99;34,3;60,42
14.01.2015;10:00;29,71;29;30,49;45,5;54,87;45,5;36,02;30,49;49,64;54,87;32;54,94
14.01.2015;11:00;30,32;28,51;30,32;45,03;52,73;45,03;36,31;30,32;49,49;52,73;31,46;54,77
14.01.2015;12:00;29,7;27,59;29,7;45,5;48,12;45,5;36,54;29,7;47,12;48,12;31,35;59,13
14.01.2015;13:00;29,28;27,73;29,58;40,81;48;40,81;38,05;29,58;46,91;48;31,5;55,08
14.01.2015;14:00;30,63;27,85;30,37;42,04;50,37;42,04;37,54;30,37;47,11;50,37;31,99;51,05
14.01.2015;15:00;35,61;28,85;32,28;38,94;53,45;38,94;38,26;32,28;46,96;53,45;35,7;51,05
14.01.2015;16:00;37,8;30,79;33,89;41,15;57,04;41,15;41,68;33,89;46,98;57,04;38,4;59,07
14.01.2015;17:00;44,69;31,87;35,93;48,93;60,99;50;44,09;35,93;48,45;60,99;45,5;60,91
14.01.2015;18:00;43,23;29,99;34,72;50,99;60,12;50,99;42,57;34,72;49,99;60,12;45,02;54,23
14.01.2015;19:00;34,51;28,55;32,79;50,94;55,8;44;41,62;32,79;48,56;55,8;39,3;50,06
14.01.2015;20:00;29,44;28,53;29,75;44,99;50,88;44,99;38,48;29,75;44,95;50,88;36;48,1
14.01.2015;21:00;27,96;27,96;29,31;38,62;49,5;38,62;34,61;29,31;44,68;49;31,5;48,06
14.01.2015;22:00;23,73;23,73;23,73;39,54;48;39,54;31,65;28,61;45,09;46;30,5;48,1
14.01.2015;23:00;16,29;16,29;16,29;38,92;44,21;38,92;27,4;27,4;41,95;36;23,7;39,46
15.01.2015;00:00;24,36;24,36;24,36;30,44;43,83;30,44;-;27,37;35,1;35;21,92;37,46
15.01.2015;01:00;21,59;21,59;21,59;24,91;41;24,91;-;27,13;35,1;31,18;21,32;30,99
15.01.2015;02:00;15,46;15,46;15,46;22,67;39;25,49;-;27,02;35,03;29,99;17,53;26,53
15.01.2015;03:00;15,44;15,44;15,44;16,87;39;25,43;-;27,17;35,05;29,99;16,79;29,88
15.01.2015;04:00;15,43;15,43;15,43;15,43;41;25,47;-;27,69;35,06;31,08;16;38,79
15.01.2015;05:00;15,47;15,47;15,47;16,05;45,53;19,07;-;28,05;42,03;42,89;17,63;46,04
15.01.2015;06:00;27,69;25,85;29,66;32,33;50,32;32,33;35,72;29,66;45,06;50,32;27,8;51,06
15.01.2015;07:00;33,89;26,28;31,92;48,62;58,83;50,66;43,31;31,92;46;58,83;33,11;60,42
15.01.2015;08:00;34,79;26,55;33,85;49,01;69,96;49,01;44,7;33,85;46,08;65;33,1;64,03
15.01.2015;09:00;30,9;26,42;30,9;47,58;66,73;51,64;46,56;30,9;46,08;64,64;31,5;63,21
15.01.2015;10:00;29,97;26,36;29,97;45,94;61,51;51,1;46;29,97;46,08;59,63;29,7;60,03
15.01.2015;11:00;29,42;26,23;29,42;46,54;56,72;55,96;44,84;29,42;46,4;56,72;29;52,37
15.01.2015;12:00;27,02;26,12;29,1;45,46;50;51,68;44,71;29,1;46,44;50;28,2;48,83
15.01.2015;13:00;26,18;26,18;28,99;42,94;49,95;55,28;44,52;28,99;46,29;49,95;27,6;45,87
15.01.2015;14:00;26,53;26,3;28,94;38,18;53,12;55,12;41,69;28,94;46,17;53,12;27,8;48,83
15.01.2015;15:00;28,21;26,37;28,9;35,54;54,27;52,67;42,93;28,9;46,07;54,27;28,24;46,82
15.01.2015;16:00;29,37;26,76;29,94;35,68;57,35;44,94;47,86;29,94;46,1;57,35;28,7;50,06
15.01.2015;17:00;32,54;26,89;31;41,66;63,99;66,1;45,64;31;46,09;63,99;33,2;54,92
15.01.2015;18:00;32,67;26,65;30,84;50,45;61;50,45;44,58;30,84;47,37;61;32,5;50,09
15.01.2015;19:00;30,49;26,41;29,86;49,47;56,34;49,47;44,25;29,86;46,04;56,34;30,2;50,02
15.01.2015;20:00;28,32;26,05;28,95;42,98;52,2;42,98;41,55;28,95;45,95;52,2;26,63;45,04
15.01.2015;21:00;22,05;22,05;22,05;35,42;50,66;38;36,65;28,73;45,88;50,05;24,17;39,46
15.01.2015;22:00;19,01;19,01;19,01;35,49;48,4;35,65;31,73;27,95;45,79;47,25;21,6;40,13
15.01.2015;23:00;12,01;12,01;12,01;34,75;43,79;34,75;26,13;26,13;41,91;39;13,2;30,99
16.01.2015;00:00;9,78;6,95;9,78;35,95;43,53;35,95;-;25,79;40,03;32,66;11,74;26,26
16.01.2015;01:00;11,64;6,73;11,64;30,86;40;30,86;-;25,42;37,1;28;11,75;19,58
16.01.2015;02:00;9,72;6,8;9,72;29,47;38;29,47;-;25,17;37,06;23,66;10,6;17,36
16.01.2015;03:00;10,56;6,76;10,56;24,74;37,76;24,8;-;24,8;37;25,3;11,6;21,59
16.01.2015;04:00;14,11;6,74;14,11;22,95;38,51;25,4;-;25,4;37,02;32,08;12;30,93
16.01.2015;05:00;16,02;0,94;16,02;29,58;42,78;29,58;-;27,29;39,72;41;15,76;42,03
16.01.2015;06:00;24,71;15;28,74;39,73;48,38;39,73;30,29;28,74;45,97;47,51;28;46,51
16.01.2015;07:00;34,04;25,09;30,02;49,49;54,58;49,49;34,16;30,02;48,94;54,58;38,6;50,63
16.01.2015;08:00;37,71;23,66;30,42;50,71;66,73;50,71;36,39;30,42;50,01;65;41,1;60,31
16.01.2015;09:00;36,92;22,52;29,99;48,98;64,68;48,98;37,21;29,99;49,46;63,17;41;59,78
16.01.2015;10:00;37,99;24,3;29,87;50,54;60,31;50,54;37,04;29,87;48,75;59,7;41,5;50,96
16.01.2015;11:00;39,97;22,94;29,79;49,76;59,22;49,76;37,89;29,79;48,96;55,64;41,5;50,07
16.01.2015;12:00;39,95;21,96;29,36;48,43;49,78;48,43;38,03;29,36;48,96;49,78;41,6;47,85
16.01.2015;13:00;40,02;24,32;29,16;46,17;49,5;46,17;38,29;29,16;48,93;49,5;42,9;46,57
16.01.2015;14:00;41,83;26,51;29,23;44,99;54,05;44,99;37,98;29,23;48,47;51,05;43,72;45,84
16.01.2015;15:00;44,05;23,91;29,55;44,05;55,02;44,05;37,93;29,55;48,4;53,05;44,1;48,74
16.01.2015;16:00;47,1;27,43;30,27;47,1;56,04;47,1;43,63;30,27;48,09;56,04;47,4;54,52
16.01.2015;17:00;52,49;29,07;38,56;52,49;61,99;52,49;46,88;31,24;53,25;61,99;52,86;60,07
16.01.2015;18:00;53,54;30,08;46,19;53,54;60,5;53,54;45,95;31,14;53,58;60,5;53,56;55,31
16.01.2015;19:00;48,02;27,83;29,94;48,02;55,8;48,02;43,88;29,94;50,98;55;50,7;51,08
16.01.2015;20:00;41,51;27,4;28,92;41,51;52,69;41,51;41,01;28,92;47,34;51;46;46,27
16.01.2015;21:00;37,92;26,95;29,06;37,92;50,88;38,66;35,13;29,06;45,98;45;38,95;38,95
16.01.2015;22:00;35,64;26,85;28,9;40,64;48,14;40,64;34,34;28,9;45,95;42,37;33,5;39,39
16.01.2015;23:00;28,79;26,75;28,1;43,18;43;43,18;31,06;28,1;38,1;32;28,5;30,93
17.01.2015;00:00;29,03;26,88;28;36,54;40,92;36,54;-;28;42;30,38;28,5;30,34
17.01.2015;01:00;27,47;26,78;26,81;33,17;40;33,17;-;26,81;40,34;27,36;26,98;29,2
17.01.2015;02:00;28,06;26,67;26,67;32,26;35,58;32,26;-;26,67;37,09;26,14;26,74;27,66
17.01.2015;03:00;27,92;26,7;26,7;27,92;33,58;27,92;-;26,7;36,86;24,82;25,3;25,65
17.01.2015;04:00;27,05;26,66;26,66;27,05;34,01;27,05;-;26,66;33,89;24,8;25,75;25,75
17.01.2015;05:00;27,24;26,74;27,24;27,24;35,04;27,24;-;27,24;36,2;24,25;25,07;25,07
17.01.2015;06:00;27,34;26,87;27,34;27,41;41,17;27,41;27,34;27,34;37,06;25,05;24,02;24,02
17.01.2015;07:00;27,74;27,2;28,45;33,17;51,02;33,17;28,71;28,45;42,1;29,65;25,79;26,7
17.01.2015;08:00;29,73;27,61;29,02;41,99;54,99;41,99;33,54;29,02;45;37;31,8;31,85
17.01.2015;09:00;35,05;27,99;29,72;47,44;56,53;47,44;37,75;29,72;45,94;42;35,6;39,3
17.01.2015;10:00;38,81;28,35;29,59;46,57;49,61;46,57;38,72;29,59;46,25;42;36,9;39,75
17.01.2015;11:00;38,89;28,53;29,45;43,39;45,78;43,39;39,79;29,45;45,03;42;37,9;39,75
17.01.2015;12:00;34,99;27,42;29,07;43;41,54;43;39,21;29,07;41,06;39,91;34,5;38,64
17.01.2015;13:00;31,96;27,52;28,53;38,08;40,67;38,08;38,07;28,53;40,01;38;32,3;33,18
17.01.2015;14:00;30,07;27,09;28,62;34,5;41,87;34,5;37,49;28,62;40,03;34,78;32,2;33,06
17.01.2015;15:00;31,27;27,27;29,13;31,27;45,01;33;37,37;29,13;45,82;38,99;32,8;34,05
17.01.2015;16:00;33,84;27,78;30,07;33,84;47,75;33,84;53,01;30,07;47;41,3;36,15;44,85
17.01.2015;17:00;42,44;28,23;40,05;42,44;57,99;42,44;55,32;31,22;48,99;46,69;41,13;50,09
17.01.2015;18:00;44,9;28,1;30,9;45,84;63,05;45,84;50,79;30,9;50,03;47,82;42,44;50,06
17.01.2015;19:00;34,24;27,74;29,78;46,43;59,64;46,43;40,36;29,78;48,99;46,9;38,11;50
17.01.2015;20:00;28,95;27,24;28,25;39,96;52,38;39,96;36,77;28,25;46,04;39,87;31,3;37,08
17.01.2015;21:00;27,02;26,93;28,19;32,6;48,7;32,6;31,79;28,19;45,92;32;28,7;30,55
17.01.2015;22:00;27,46;27,46;28,13;37,78;45;35;29,9;28,13;45,29;30;28,63;28,63
17.01.2015;23:00;24,5;24,5;27,4;37,78;40,45;30,35;27,4;27,4;42,01;26;19,99;19,99
18.01.2015;00:00;23,35;23,35;26,24;36,24;41,17;36,24;-;26,24;38,49;22,27;19,61;23,51
18.01.2015;01:00;21,19;21,19;25,93;33,8;36,5;31,43;-;25,93;34,24;19,26;19,21;19,7
18.01.2015;02:00;22,24;22,24;25,55;28,75;34,84;28,75;-;25,55;30,46;18,96;18,58;18,58
18.01.2015;03:00;22,31;22,31;25,62;27,57;32,84;27,57;-;25,62;31,32;19,06;19,16;19,16
18.01.2015;04:00;22,32;22,32;25,29;24,34;34,71;24,34;-;25,29;27,31;19;19,12;19,12
18.01.2015;05:00;22,11;22,11;25,68;25,68;33,58;25,68;-;25,68;31,96;18,21;18,31;18,31
18.01.2015;06:00;14,12;24,9;26,28;28,79;36,45;28,79;-;26,28;30,6;16,69;16,25;17,17
18.01.2015;07:00;15,17;26,68;26,68;31,41;40,92;31,41;-;26,68;31,66;18,5;17,8;21,32
18.01.2015;08:00;19,07;27,03;27,03;33;42,59;33;27,03;27,03;36,11;21,11;20,49;26,39
18.01.2015;09:00;24,94;27,22;27,86;37,23;45,59;37,23;30,78;27,86;38,31;27,75;26;30,82
18.01.2015;10:00;27,2;27,24;28,16;39,07;45,68;39,07;35,93;28,16;38,49;31;29,12;39,25
18.01.2015;11:00;28,22;28,22;28,29;42,44;41,71;42,44;36,37;28,29;38,52;32,64;32,24;39,92
18.01.2015;12:00;28,15;28,15;28,15;43,33;41;43,33;36,35;28,15;41,85;32;31,9;39,25
18.01.2015;13:00;27,85;27,85;27,91;38,25;39;38,25;37,2;27,91;38,13;30;30,7;32,69
18.01.2015;14:00;28,17;28,17;28,27;33,88;38,65;36,85;36,39;28,27;35,35;29;28,7;30,82
18.01.2015;15:00;29,91;29,24;29,24;29,91;48,08;36,85;36,82;29,24;37,06;29,45;29,54;32,7
18.01.2015;16:00;30,44;30,44;30,44;30,44;50;38;38,24;30,44;38,5;32,64;30;44,79
18.01.2015;17:00;38,42;31,94;32,47;38,42;62,41;50;39,19;32,47;44,77;42,73;35,75;48,07
18.01.2015;18:00;42,46;32,45;32,45;48,95;64,31;53,67;40,36;32,45;47,91;44,75;40,43;48,03
18.01.2015;19:00;39,8;30,94;30,94;51,02;63,92;51,02;39,98;30,94;47,91;43,49;39,3;46,26
18.01.2015;20:00;30,54;29,8;29,8;50,62;57,33;50,62;38,53;29,8;47,79;38,38;35,1;41,69
18.01.2015;21:00;30,4;29,63;29,67;42,44;54,99;42,44;35,28;29,67;44,53;34,94;32,13;38,37
18.01.2015;22:00;31;28,54;29,76;44,94;49,99;44,94;33,2;29,76;44,58;33,72;32,57;35,13
18.01.2015;23:00;28,42;28,42;28,49;42,51;48,25;40;28,49;28,49;44,37;27,72;28,9;29,04
19.01.2015;00:00;27,92;27,92;27,92;38,24;39,17;37,44;27,79;27,92;39,16;25,2;25,35;25,35
19.01.2015;01:00;27,76;27,7;27,7;34,9;37,22;34,9;27,7;27,7;37,1;23,75;25,06;25,06
19.01.2015;02:00;28,25;27,65;27,65;33,04;33,58;33,04;27,01;27,65;33,72;24,68;24,48;24,48
19.01.2015;03:00;28,41;27,73;27,73;29,53;32,84;29,53;27,31;27,73;36,51;24,31;23,96;23,96
19.01.2015;04:00;28,07;28,07;28,07;28,07;35;28,07;28,07;28,07;37,06;24,44;25,16;25,16
19.01.2015;05:00;29,63;28,92;28,92;31,17;39;31,17;-;28,92;42,61;29,39;29;29,01
19.01.2015;06:00;42,87;31,12;31,12;42,87;49,2;42,87;34,65;31,12;48,07;43;40,47;45,68
19.01.2015;07:00;52,07;37,83;37,83;52,07;56,43;52,07;37,83;37,83;53,59;56,43;52,71;60,06
19.01.2015;08:00;56,49;45,36;45,36;56,49;64,23;56,49;45,36;45,36;56,26;64,23;53,92;60,01
19.01.2015;09:00;52,38;42,65;42,65;52,38;61,03;52,38;42,65;42,65;55,14;61,03;52,61;60
19.01.2015;10:00;48,84;36,31;36,31;52,34;55,76;48,84;42,94;36,31;54,6;55,76;50,62;54,77
19.01.2015;11:00;47,95;34,41;34,41;50,68;54,27;47,95;43,72;34,41;54,59;54,27;50,31;55,88
19.01.2015;12:00;44,97;44,97;44,97;49,31;50,21;44,97;43,89;43,89;52,9;50,21;48,7;54,27
19.01.2015;13:00;47,95;46,15;46,15;48,84;50;47,95;44,34;44,34;51,97;50;49,27;54,02
19.01.2015;14:00;47,72;46,08;46,08;47,72;51,98;47,72;42,54;42,54;52;51,98;48,05;54,77
19.01.2015;15:00;47,43;34,37;34,37;47,43;55,01;47,43;41,45;34,37;51,79;55,01;49,75;59,21
19.01.2015;16:00;48,19;33,73;33,73;48,19;58,28;48,19;45,13;33,73;52,07;58,28;52,78;60,1
19.01.2015;17:00;52,16;41,95;41,95;52,16;66;52,16;48,2;41,95;56,91;66;57,23;67,58
19.01.2015;18:00;56,26;33,12;33,12;64,7;66,81;56,26;43,82;33,12;62,6;66,81;60,2;62,81
19.01.2015;19:00;52,96;31,46;31,46;54,91;60,02;52,96;42,82;31,46;55,62;60,02;54,15;60,05
19.01.2015;20:00;45;30,27;30,27;51,04;58,61;45;38,91;30,27;52,81;55,3;45,64;60,1
19.01.2015;21:00;40;29,74;29,74;44,36;60,5;40;34,6;29,74;49,93;50;38,25;60,01
19.01.2015;22:00;37,53;28,98;28,98;49,5;51,1;37,53;34,68;28,98;49,99;45;35,15;44,79
19.01.2015;23:00;31,07;28,46;28,46;49,86;49,23;31,46;29,72;28,46;49,56;33,73;29,9;37,03
20.01.2015;00:00;31,93;28,62;28,62;43,02;47;38,71;-;28,62;43,24;32,35;31;31
20.01.2015;01:00;31,08;28,22;28,22;41,33;42,08;34,99;-;28,22;40,58;31;29,7;29,7
20.01.2015;02:00;29,92;28,07;28,07;42,02;40,94;31,9;-;28,07;40,04;31;29,2;29,2
20.01.2015;03:00;29,97;28,02;28,02;36,28;41,49;32,45;-;28,02;38,24;31;29,6;29,6
20.01.2015;04:00;31,02;28,39;28,39;33,41;41,47;33,41;-;28,39;37,05;31,43;28,81;28,81
20.01.2015;05:00;34,81;29,17;29,17;38,71;42,91;34,81;-;29,17;39,79;33;30,63;31,1
20.01.2015;06:00;39,4;31,76;31,76;44,67;50,94;39,4;35,41;31,76;47,6;46,49;43,91;44,32
20.01.2015;07:00;53,39;50,08;50,08;53,39;58,93;53,39;40,96;40,96;53,61;58,93;53,9;55,02
20.01.2015;08:00;58,88;57,52;57,52;58,88;67,85;58,88;43,5;43,5;59,1;67,85;54,7;59,21
20.01.2015;09:00;58,8;53,7;53,7;58,8;63,79;58,8;43,99;40,46;57,16;63,79;54,5;59,21
20.01.2015;10:00;57,34;53,01;53,01;57,34;59,6;57,34;44,68;38,2;56,54;59,6;53,7;57,05
20.01.2015;11:00;57,46;53,02;53,02;57,46;56,26;57,46;45,82;36,89;54,03;56,26;52,5;53,43
20.01.2015;12:00;53,53;47,73;47,73;53,53;52,01;53,53;46,57;35,24;51,62;52,01;50,6;50,78
20.01.2015;13:00;52,93;47,76;47,76;52,93;51,85;52,93;46,93;34,94;51,22;51,85;50,1;50,1
20.01.2015;14:00;52,38;47,69;47,69;52,38;53,37;52,38;45,27;36,38;51,28;53,37;49,5;49,5
20.01.2015;15:00;52,1;44,49;44,49;52,1;54,99;52,1;44,1;43,63;50,15;54,99;49,5;50,01
20.01.2015;16:00;51,04;46,11;46,11;51,04;57,33;51,04;50,81;46,11;51,21;57,33;51,2;54,09
20.01.2015;17:00;58,55;57,48;57,48;58,55;63,5;58,55;54,81;54,81;56,39;63,5;56,4;61,07
20.01.2015;18:00;66,65;46,12;47,8;66,65;64,11;66,65;50,75;47,8;62,41;64,11;59,5;61,05
20.01.2015;19:00;56,02;44,4;44,4;56,02;57,01;56,02;48,05;32,09;55,24;57,01;54,06;54,06
20.01.2015;20:00;50,01;30,69;30,69;50,09;53,8;50,01;46,05;30,69;51,28;53,8;47,79;48,01
20.01.2015;21:00;42,73;30,45;30,45;42,73;52,93;42,73;39,74;30,45;48,98;52,93;43,01;43,01
20.01.2015;22:00;42,02;29,51;29,51;46,75;51,2;42,02;36,14;29,51;48,79;45,08;38,2;39,92
20.01.2015;23:00;36,93;28,5;28,5;45,53;49,86;37,44;33,01;28,5;47,64;35;30,82;30,82
21.01.2015;00:00;31,08;28,12;28,12;44,8;47,6;34,97;-;28,12;45,77;32;32,65;32,65
21.01.2015;01:00;32,07;27,87;27,87;44,15;43,51;32,07;-;27,87;43,52;31,15;31,45;31,45
21.01.2015;02:00;31,53;27,78;27,78;44,15;42,87;31,53;-;27,78;41,82;30,1;30,31;30,31
21.01.2015;03:00;31,2;27,85;27,85;38,99;42,87;31,2;-;27,85;41,14;30;30,01;30,01
21.01.2015;04:00;33,27;28,24;28,24;37,68;42,92;33,27;-;28,24;40,07;30,66;30,7;30,7
21.01.2015;05:00;35,07;29,59;29,59;39,52;43,17;35,07;-;29,59;42,26;33,62;34;36,35
21.01.2015;06:00;43,71;33,04;33,04;44,78;50,11;43,71;35,6;33,04;47,64;41,44;41,9;44,73
21.01.2015;07:00;54,12;49,67;49,67;54,12;55,89;54,12;49,67;49,67;54,41;53,92;53,25;53,28
21.01.2015;08:00;58,39;55,34;55,34;58,39;67,36;58,39;53,67;53,67;58,65;57,45;55,85;55,85
21.01.2015;09:00;56,6;55,33;55,33;61,72;62,5;56,6;51,59;51,59;59,01;56,1;54;54,87
21.01.2015;10:00;54,96;54,96;54,96;61,34;62,54;54,96;51,49;51,49;57,61;54,95;51,73;53,09
21.01.2015;11:00;53,99;53,44;53,44;62,08;57,32;53,99;52,24;52,24;55,64;52,76;50,06;53,02
21.01.2015;12:00;48,49;48,49;48,49;55,73;52,01;48,49;47,33;47,33;52,64;50,47;47,85;50,87
21.01.2015;13:00;49,59;48,4;48,4;52,6;51,25;49,59;48,4;48,4;52,24;49,21;48,5;49,58
21.01.2015;14:00;48;48;48;48;52,09;48;46,85;46,85;52,06;49,02;49,84;49,84
21.01.2015;15:00;50;48,8;48,8;50;53,74;50;48,8;48,8;52,78;49;49,39;49,39
21.01.2015;16:00;51,02;51,02;51,02;51,02;54;51,02;51,02;51,02;52,97;52,48;50,8;54,87
21.01.2015;17:00;55,47;55,47;55,47;55,47;61,15;55,47;55,47;55,47;59;57,37;57,61;58,34
21.01.2015;18:00;57,1;55,36;55,36;59,82;63,55;57,1;55,36;55,36;63,97;59,37;58,7;58,7
21.01.2015;19:00;51,95;38,08;46,79;57,66;54,6;51,95;46,79;46,79;56,34;54,26;53,29;53,29
